time (seconds),encoderLeft (meters),encoderRight (meters)
59.902,0.9370725750923157,1.0215840339660645
60.001,0.9420713782310486,1.0265827178955078
60.1,0.9470702409744263,1.0315814018249512
60.202,0.9520690441131592,1.0365800857543945
60.302,0.9570679068565369,1.0415788888931274
60.402,0.9620667099952698,1.0465775728225708
60.498,0.9670655131340027,1.0515762567520142
60.602,0.9720643758773804,1.0565749406814575
60.702,0.9770631790161133,1.0615736246109009
60.802,0.982062041759491,1.0665723085403442
60.901,0.9870609045028687,1.0715709924697876
61.002,0.9920597076416016,1.076569676399231
61.101,0.9970585107803345,1.0815683603286743
61.202,1.0020573139190674,1.0865671634674072
61.302,1.0070562362670898,1.0915658473968506
61.402,1.0120550394058228,1.096564531326294
61.502,1.0170538425445557,1.1015632152557373
61.603,1.0220526456832886,1.1065618991851807
61.702,1.027051568031311,1.111560583114624
61.802,1.032050371170044,1.116559386253357
61.901,1.0370491743087769,1.1215580701828003
62.002,1.0420479774475098,1.1265567541122437
62.101,1.0470467805862427,1.131555438041687
62.201,1.0520457029342651,1.1365541219711304
62.302,1.057044506072998,1.1415528059005737
62.402,1.062043309211731,1.146551489830017
62.502,1.0670422315597534,1.15155029296875
62.603,1.0720410346984863,1.1565489768981934
62.698,1.0770398378372192,1.1615476608276367
62.802,1.0820387601852417,1.16654634475708
62.901,1.0870375633239746,1.171545147895813
63,1.092036485671997,1.1765438318252563
63.103,1.09703528881073,1.1815425157546997
63.202,1.102034091949463,1.186541199684143
63.3,1.1070328950881958,1.191540002822876
63.402,1.1120318174362183,1.1965386867523193
63.502,1.1170306205749512,1.2015373706817627
63.601,1.122029423713684,1.206536054611206
63.702,1.1270283460617065,1.2115347385406494
63.799,1.1320271492004395,1.2165334224700928
63.902,1.1370259523391724,1.2215322256088257
64.002,1.1420247554779053,1.226530909538269
64.1,1.1470236778259277,1.2315295934677124
64.202,1.1520224809646606,1.2365282773971558
64.302,1.1570212841033936,1.2415269613265991
64.399,1.1620200872421265,1.2465256452560425
64.501,1.167019009590149,1.2515244483947754
64.601,1.1720178127288818,1.2565231323242188
64.699,1.1770166158676147,1.261521816253662
64.801,1.1820154190063477,1.2665205001831055
64.9,1.1870142221450806,1.2715191841125488
65.001,1.192013144493103,1.2765178680419922
65.103,1.197011947631836,1.281516671180725
65.201,1.2020107507705688,1.2865153551101685
65.3,1.2070096731185913,1.2915140390396118
65.402,1.2120084762573242,1.2965127229690552
65.502,1.2170072793960571,1.3015114068984985
65.602,1.22200608253479,1.306510090827942
65.702,1.227004885673523,1.3115087747573853
65.802,1.2320036888122559,1.3165074586868286
65.902,1.2370026111602783,1.321506142616272
66.002,1.2420014142990112,1.3265049457550049
66.102,1.2470002174377441,1.3315036296844482
66.201,1.251999020576477,1.3365023136138916
66.301,1.2569979429244995,1.341500997543335
66.402,1.2619967460632324,1.3464996814727783
66.501,1.2669955492019653,1.3514983654022217
66.601,1.2719943523406982,1.356497049331665
66.701,1.2769931554794312,1.3614957332611084
66.801,1.281991958618164,1.3664944171905518
66.902,1.2869908809661865,1.3714931011199951
67.002,1.2919896841049194,1.376491904258728
67.102,1.2969884872436523,1.3814905881881714
67.2,1.3019874095916748,1.3864892721176147
67.301,1.3069862127304077,1.391487956047058
67.402,1.3119850158691406,1.3964866399765015
67.502,1.316983938217163,1.4014854431152344
67.602,1.321982741355896,1.4064841270446777
67.702,1.326981544494629,1.411482810974121
67.802,1.3319803476333618,1.4164814949035645
67.901,1.3369792699813843,1.4214802980422974
68.002,1.3419780731201172,1.4264789819717407
68.101,1.3469769954681396,1.431477665901184
68.198,1.3519757986068726,1.436476469039917
68.301,1.3569746017456055,1.4414751529693604
68.401,1.361973524093628,1.4464738368988037
68.502,1.3669723272323608,1.451472520828247
68.602,1.3719213008880615,1.4564217329025269
68.702,1.3719345331192017,1.4564112424850464
68.802,1.3731071949005127,1.4552357196807861
68.902,1.3742806911468506,1.454059362411499
69.002,1.3754541873931885,1.452883005142212
69.101,1.3766275644302368,1.4517065286636353
69.206,1.3778010606765747,1.4505301713943481
69.298,1.378974437713623,1.449353814125061
69.401,1.380147933959961,1.448177456855774
69.501,1.3813213109970093,1.4470010995864868
69.6,1.3824948072433472,1.4458247423171997
69.699,1.3836681842803955,1.4446483850479126
69.8,1.3848416805267334,1.443471908569336
69.902,1.3860150575637817,1.4422955513000488
70.001,1.3871885538101196,1.4411191940307617
70.102,1.388361930847168,1.439942717552185
70.203,1.3895354270935059,1.438766360282898
70.3,1.3907088041305542,1.4375900030136108
70.397,1.391882300376892,1.4364136457443237
70.502,1.3930556774139404,1.4352372884750366
70.601,1.3942290544509888,1.43406081199646
70.702,1.3954404592514038,1.4329456090927124
70.802,1.400437831878662,1.4379404783248901
70.901,1.405436635017395,1.4429391622543335
71.002,1.410435438156128,1.4479378461837769
71.102,1.4154343605041504,1.4529365301132202
71.202,1.4204331636428833,1.4579352140426636
71.302,1.4254319667816162,1.462933897972107
71.402,1.4304307699203491,1.4679325819015503
71.502,1.435429573059082,1.4729312658309937
71.602,1.440428376197815,1.477929949760437
71.702,1.4454271793365479,1.4829286336898804
71.802,1.4504261016845703,1.4879274368286133
71.902,1.4554249048233032,1.492926001548767
72.002,1.4604237079620361,1.4979248046875
72.101,1.4654226303100586,1.5029234886169434
72.202,1.4704214334487915,1.5079221725463867
72.306,1.4754202365875244,1.51292085647583
72.402,1.4804190397262573,1.5179195404052734
72.503,1.4854178428649902,1.5229182243347168
72.601,1.4904167652130127,1.5279170274734497
72.7,1.4954155683517456,1.532915711402893
